,countyCode,County,State,county_state,total_coverage
1763,37077,Granville,NC,"Granville County, NC","$2,557,600"
1764,37079,Greene,NC,"Greene County, NC","$13,900,600"
1765,37081,Guilford,NC,"Guilford County, NC","$90,623,200"
1766,37083,Halifax,NC,"Halifax County, NC","$6,347,600"
1767,37085,Harnett,NC,"Harnett County, NC","$22,426,900"
1768,37087,Haywood,NC,"Haywood County, NC","$68,472,000"
1769,37089,Henderson,NC,"Henderson County, NC","$37,263,900"
1770,37091,Hertford,NC,"Hertford County, NC","$20,792,900"
1771,37093,Hoke,NC,"Hoke County, NC","$7,716,700"
1772,37095,Hyde,NC,"Hyde County, NC","$302,317,500"
1773,37097,Iredell,NC,"Iredell County, NC","$13,284,600"
1774,37099,Jackson,NC,"Jackson County, NC","$13,762,600"
1775,37101,Johnston,NC,"Johnston County, NC","$60,714,400"
1776,37103,Jones,NC,"Jones County, NC","$44,420,400"
1777,37105,Lee,NC,"Lee County, NC","$11,185,200"
1778,37107,Lenoir,NC,"Lenoir County, NC","$130,697,300"
1779,37109,Lincoln,NC,"Lincoln County, NC","$3,359,000"
1780,37111,McDowell,NC,"McDowell County, NC","$8,041,700"
1781,37113,Macon,NC,"Macon County, NC","$16,325,500"
1782,37115,Madison,NC,"Madison County, NC","$12,201,500"
1783,37117,Martin,NC,"Martin County, NC","$4,882,800"
1784,37119,Mecklenburg,NC,"Mecklenburg County, NC","$415,372,700"
1785,37121,Mitchell,NC,"Mitchell County, NC","$4,116,900"
1786,37123,Montgomery,NC,"Montgomery County, NC","$1,226,000"
1787,37125,Moore,NC,"Moore County, NC","$27,795,400"
1788,37127,Nash,NC,"Nash County, NC","$124,953,400"
1789,37129,New Hanover,NC,"New Hanover County, NC","$2,678,163,500"
1790,37131,Northampton,NC,"Northampton County, NC","$3,367,800"
1791,37133,Onslow,NC,"Onslow County, NC","$892,196,500"
1792,37135,Orange,NC,"Orange County, NC","$114,980,100"
1793,37137,Pamlico,NC,"Pamlico County, NC","$859,240,600"
1794,37139,Pasquotank,NC,"Pasquotank County, NC","$83,403,800"
1795,37141,Pender,NC,"Pender County, NC","$977,571,900"
1796,37143,Perquimans,NC,"Perquimans County, NC","$24,967,500"
1797,37145,Person,NC,"Person County, NC","$1,570,200"
1798,37147,Pitt,NC,"Pitt County, NC","$168,639,500"
1799,37149,Polk,NC,"Polk County, NC","$10,831,200"
1800,37151,Randolph,NC,"Randolph County, NC","$8,538,700"
1801,37153,Richmond,NC,"Richmond County, NC","$4,731,700"
1802,37155,Robeson,NC,"Robeson County, NC","$237,648,700"
1803,37157,Rockingham,NC,"Rockingham County, NC","$10,265,000"
1804,37159,Rowan,NC,"Rowan County, NC","$14,978,200"
1805,37161,Rutherford,NC,"Rutherford County, NC","$14,576,600"
1806,37163,Sampson,NC,"Sampson County, NC","$23,408,000"
1807,37165,Scotland,NC,"Scotland County, NC","$3,055,800"
1808,37167,Stanly,NC,"Stanly County, NC","$11,007,500"
1809,37169,Stokes,NC,"Stokes County, NC","$2,475,100"
1810,37171,Surry,NC,"Surry County, NC","$4,865,300"
1811,37173,Swain,NC,"Swain County, NC","$11,352,000"
1812,37175,Transylvania,NC,"Transylvania County, NC","$14,021,000"
1813,37177,Tyrrell,NC,"Tyrrell County, NC","$71,081,800"
1814,37179,Union,NC,"Union County, NC","$13,504,700"
1815,37181,Vance,NC,"Vance County, NC","$2,611,500"
1816,37183,Wake,NC,"Wake County, NC","$301,167,700"
1817,37185,Warren,NC,"Warren County, NC","$735,200"
1818,37187,Washington,NC,"Washington County, NC","$29,167,900"
1819,37189,Watauga,NC,"Watauga County, NC","$49,600,100"
1820,37191,Wayne,NC,"Wayne County, NC","$174,153,900"
1821,37193,Wilkes,NC,"Wilkes County, NC","$5,669,700"
1822,37195,Wilson,NC,"Wilson County, NC","$73,105,600"
1823,37197,Yadkin,NC,"Yadkin County, NC","$531,600"
1824,37199,Yancey,NC,"Yancey County, NC","$10,882,100"
1825,38001,Adams,ND,"Adams County, ND","$50,000"
1826,38003,Barnes,ND,"Barnes County, ND","$28,036,100"
1827,38005,Benson,ND,"Benson County, ND","$47,644,800"
1828,38007,Billings,ND,"Billings County, ND","$1,668,000"
1829,38009,Bottineau,ND,"Bottineau County, ND","$238,500"
1830,38011,Bowman,ND,"Bowman County, ND","$421,000"
1831,38013,Burke,ND,"Burke County, ND","$43,500"
1832,38015,Burleigh,ND,"Burleigh County, ND","$167,988,300"
1833,38017,Cass,ND,"Cass County, ND","$492,253,300"
1834,38019,Cavalier,ND,"Cavalier County, ND","$770,100"
1835,38021,Dickey,ND,"Dickey County, ND","$226,000"
1836,38027,Eddy,ND,"Eddy County, ND","$811,100"
1837,38029,Emmons,ND,"Emmons County, ND","$5,450,400"
1838,38031,Foster,ND,"Foster County, ND","$735,600"
1839,38033,Golden Valley,ND,"Golden Valley County, ND","$228,600"
1840,38035,Grand Forks,ND,"Grand Forks County, ND","$335,713,100"
1841,38037,Grant,ND,"Grant County, ND","$292,700"
1842,38039,Griggs,ND,"Griggs County, ND","$678,000"
1843,38041,Hettinger,ND,"Hettinger County, ND","$1,818,600"
1844,38045,LaMoure,ND,"LaMoure County, ND","$953,000"
1845,38047,Logan,ND,"Logan County, ND","$1,068,000"
1846,38049,McHenry,ND,"McHenry County, ND","$4,014,300"
1847,38051,McIntosh,ND,"McIntosh County, ND","$102,000"
1848,38053,McKenzie,ND,"McKenzie County, ND","$206,600"
1849,38055,McLean,ND,"McLean County, ND","$1,037,000"
1850,38057,Mercer,ND,"Mercer County, ND","$4,404,900"
1851,38059,Morton,ND,"Morton County, ND","$31,384,500"
1852,38061,Mountrail,ND,"Mountrail County, ND","$366,700"
1853,38063,Nelson,ND,"Nelson County, ND","$2,625,500"
1854,38065,Oliver,ND,"Oliver County, ND","$415,500"
1855,38067,Pembina,ND,"Pembina County, ND","$38,375,500"
1856,38069,Pierce,ND,"Pierce County, ND","$185,000"
1857,38071,Ramsey,ND,"Ramsey County, ND","$122,220,700"
1858,38073,Ransom,ND,"Ransom County, ND","$8,613,900"
1859,38075,Renville,ND,"Renville County, ND","$635,600"
1860,38077,Richland,ND,"Richland County, ND","$26,926,900"
1861,38079,Rolette,ND,"Rolette County, ND","$131,000"
1862,38081,Sargent,ND,"Sargent County, ND","$877,000"
1863,38083,Sheridan,ND,"Sheridan County, ND","$139,900"
1864,38085,Sioux,ND,"Sioux County, ND","$12,100"
1865,38089,Stark,ND,"Stark County, ND","$3,575,300"
1866,38091,Steele,ND,"Steele County, ND","$635,200"
1867,38093,Stutsman,ND,"Stutsman County, ND","$17,238,600"
1868,38095,Towner,ND,"Towner County, ND","$1,101,500"
1869,38097,Traill,ND,"Traill County, ND","$10,044,500"
1870,38099,Walsh,ND,"Walsh County, ND","$19,807,300"
1871,38101,Ward,ND,"Ward County, ND","$170,557,400"
1872,38103,Wells,ND,"Wells County, ND","$320,000"
1873,38105,Williams,ND,"Williams County, ND","$1,462,200"
1874,39001,Adams,OH,"Adams County, OH","$5,813,200"
1875,39003,Allen,OH,"Allen County, OH","$29,268,400"
1876,39005,Ashland,OH,"Ashland County, OH","$4,537,400"
1877,39007,Ashtabula,OH,"Ashtabula County, OH","$10,826,400"
1878,39009,Athens,OH,"Athens County, OH","$24,852,200"
1879,39011,Auglaize,OH,"Auglaize County, OH","$15,725,800"
1880,39013,Belmont,OH,"Belmont County, OH","$34,439,600"
1881,39015,Brown,OH,"Brown County, OH","$8,286,000"
1882,39017,Butler,OH,"Butler County, OH","$49,771,700"
1883,39019,Carroll,OH,"Carroll County, OH","$3,455,500"
1884,39021,Champaign,OH,"Champaign County, OH","$3,814,800"
1885,39023,Clark,OH,"Clark County, OH","$20,430,600"
1886,39025,Clermont,OH,"Clermont County, OH","$42,586,700"
1887,39027,Clinton,OH,"Clinton County, OH","$1,242,100"
1888,39029,Columbiana,OH,"Columbiana County, OH","$8,393,400"
1889,39031,Coshocton,OH,"Coshocton County, OH","$3,565,700"
1890,39033,Crawford,OH,"Crawford County, OH","$13,399,700"
1891,39035,Cuyahoga,OH,"Cuyahoga County, OH","$274,562,600"
1892,39037,Darke,OH,"Darke County, OH","$4,340,100"
1893,39039,Defiance,OH,"Defiance County, OH","$15,642,200"
1894,39041,Delaware,OH,"Delaware County, OH","$14,324,000"
1895,39043,Erie,OH,"Erie County, OH","$92,284,200"
1896,39045,Fairfield,OH,"Fairfield County, OH","$32,563,700"
1897,39047,Fayette,OH,"Fayette County, OH","$1,893,600"
1898,39049,Franklin,OH,"Franklin County, OH","$134,418,000"
1899,39051,Fulton,OH,"Fulton County, OH","$4,406,000"
1900,39053,Gallia,OH,"Gallia County, OH","$9,966,500"
1901,39055,Geauga,OH,"Geauga County, OH","$10,838,100"
1902,39057,Greene,OH,"Greene County, OH","$15,636,900"
1903,39059,Guernsey,OH,"Guernsey County, OH","$30,294,900"
1904,39061,Hamilton,OH,"Hamilton County, OH","$215,306,800"
1905,39063,Hancock,OH,"Hancock County, OH","$201,612,500"
1906,39065,Hardin,OH,"Hardin County, OH","$1,330,700"
1907,39067,Harrison,OH,"Harrison County, OH","$3,324,200"
1908,39069,Henry,OH,"Henry County, OH","$9,013,600"
1909,39071,Highland,OH,"Highland County, OH","$40,000"
1910,39073,Hocking,OH,"Hocking County, OH","$12,062,600"
1911,39075,Holmes,OH,"Holmes County, OH","$5,713,300"
1912,39077,Huron,OH,"Huron County, OH","$8,690,500"
1913,39079,Jackson,OH,"Jackson County, OH","$13,613,400"
1914,39081,Jefferson,OH,"Jefferson County, OH","$22,688,800"
1915,39083,Knox,OH,"Knox County, OH","$8,621,800"
1916,39085,Lake,OH,"Lake County, OH","$90,921,700"
1917,39087,Lawrence,OH,"Lawrence County, OH","$35,862,600"
1918,39089,Licking,OH,"Licking County, OH","$35,942,000"
1919,39091,Logan,OH,"Logan County, OH","$6,486,600"
1920,39093,Lorain,OH,"Lorain County, OH","$74,654,100"
1921,39095,Lucas,OH,"Lucas County, OH","$91,533,500"
1922,39097,Madison,OH,"Madison County, OH","$2,161,100"
1923,39099,Mahoning,OH,"Mahoning County, OH","$24,185,400"
1924,39101,Marion,OH,"Marion County, OH","$20,496,600"
1925,39103,Medina,OH,"Medina County, OH","$35,316,200"
1926,39105,Meigs,OH,"Meigs County, OH","$12,669,300"
1927,39107,Mercer,OH,"Mercer County, OH","$11,777,400"
1928,39109,Miami,OH,"Miami County, OH","$19,816,900"
1929,39111,Monroe,OH,"Monroe County, OH","$5,393,100"
1930,39113,Montgomery,OH,"Montgomery County, OH","$32,548,800"
1931,39115,Morgan,OH,"Morgan County, OH","$9,431,600"
1932,39117,Morrow,OH,"Morrow County, OH","$1,032,300"
1933,39119,Muskingum,OH,"Muskingum County, OH","$13,999,200"
1934,39121,Noble,OH,"Noble County, OH","$11,581,000"
1935,39123,Ottawa,OH,"Ottawa County, OH","$86,303,200"
1936,39125,Paulding,OH,"Paulding County, OH","$2,271,800"
1937,39127,Perry,OH,"Perry County, OH","$8,044,100"
1938,39129,Pickaway,OH,"Pickaway County, OH","$4,291,300"
1939,39131,Pike,OH,"Pike County, OH","$6,448,300"
1940,39133,Portage,OH,"Portage County, OH","$10,277,500"
1941,39135,Preble,OH,"Preble County, OH","$3,617,600"
1942,39137,Putnam,OH,"Putnam County, OH","$36,201,400"
1943,39139,Richland,OH,"Richland County, OH","$41,149,900"
1944,39141,Ross,OH,"Ross County, OH","$7,281,100"
1945,39143,Sandusky,OH,"Sandusky County, OH","$10,346,100"
1946,39145,Scioto,OH,"Scioto County, OH","$21,250,600"
1947,39147,Seneca,OH,"Seneca County, OH","$11,479,600"
1948,39149,Shelby,OH,"Shelby County, OH","$7,854,500"
1949,39151,Stark,OH,"Stark County, OH","$55,163,500"
1950,39153,Summit,OH,"Summit County, OH","$96,504,500"
1951,39155,Trumbull,OH,"Trumbull County, OH","$34,420,100"
1952,39157,Tuscarawas,OH,"Tuscarawas County, OH","$18,528,000"
1953,39159,Union,OH,"Union County, OH","$5,936,200"
1954,39161,Van Wert,OH,"Van Wert County, OH","$2,053,400"
1955,39163,Vinton,OH,"Vinton County, OH","$962,900"
1956,39165,Warren,OH,"Warren County, OH","$28,574,500"
1957,39167,Washington,OH,"Washington County, OH","$135,701,200"
1958,39169,Wayne,OH,"Wayne County, OH","$11,806,300"
1959,39171,Williams,OH,"Williams County, OH","$4,018,400"
1960,39173,Wood,OH,"Wood County, OH","$19,111,800"
1961,39175,Wyandot,OH,"Wyandot County, OH","$14,489,400"
1962,40001,Adair,OK,"Adair County, OK","$2,861,000"
1963,40003,Alfalfa,OK,"Alfalfa County, OK","$1,366,900"
1964,40005,Atoka,OK,"Atoka County, OK","$233,000"
1965,40007,Beaver,OK,"Beaver County, OK","$188,000"
1966,40009,Beckham,OK,"Beckham County, OK","$617,800"
1967,40011,Blaine,OK,"Blaine County, OK","$310,300"
1968,40013,Bryan,OK,"Bryan County, OK","$2,799,200"
1969,40015,Caddo,OK,"Caddo County, OK","$2,977,200"
1970,40017,Canadian,OK,"Canadian County, OK","$22,924,100"
1971,40019,Carter,OK,"Carter County, OK","$10,527,300"
1972,40021,Cherokee,OK,"Cherokee County, OK","$7,743,500"
1973,40023,Choctaw,OK,"Choctaw County, OK","$621,000"
1974,40027,Cleveland,OK,"Cleveland County, OK","$55,182,000"
1975,40029,Coal,OK,"Coal County, OK","$62,600"
1976,40031,Comanche,OK,"Comanche County, OK","$108,549,200"
1977,40033,Cotton,OK,"Cotton County, OK","$987,900"
1978,40035,Craig,OK,"Craig County, OK","$5,979,900"
1979,40037,Creek,OK,"Creek County, OK","$13,327,100"
1980,40039,Custer,OK,"Custer County, OK","$3,353,900"
1981,40041,Delaware,OK,"Delaware County, OK","$13,509,100"
1982,40045,Ellis,OK,"Ellis County, OK","$83,000"
1983,40047,Garfield,OK,"Garfield County, OK","$7,927,500"
1984,40049,Garvin,OK,"Garvin County, OK","$7,624,200"
1985,40051,Grady,OK,"Grady County, OK","$20,552,000"
1986,40053,Grant,OK,"Grant County, OK","$279,400"
1987,40055,Greer,OK,"Greer County, OK","$1,234,500"
1988,40057,Harmon,OK,"Harmon County, OK","$1,121,500"
1989,40059,Harper,OK,"Harper County, OK","$25,700"
1990,40061,Haskell,OK,"Haskell County, OK","$342,800"
1991,40063,Hughes,OK,"Hughes County, OK","$340,000"
1992,40065,Jackson,OK,"Jackson County, OK","$1,481,800"
1993,40067,Jefferson,OK,"Jefferson County, OK","$257,900"
1994,40069,Johnston,OK,"Johnston County, OK","$474,600"
1995,40071,Kay,OK,"Kay County, OK","$19,693,100"
1996,40073,Kingfisher,OK,"Kingfisher County, OK","$12,615,400"
1997,40075,Kiowa,OK,"Kiowa County, OK","$1,174,500"
1998,40077,Latimer,OK,"Latimer County, OK","$70,100"
1999,40079,Le Flore,OK,"Le Flore County, OK","$5,385,200"
2000,40081,Lincoln,OK,"Lincoln County, OK","$1,325,800"
2001,40083,Logan,OK,"Logan County, OK","$17,653,500"
2002,40085,Love,OK,"Love County, OK","$70,000"
2003,40087,McClain,OK,"McClain County, OK","$4,870,800"
2004,40089,McCurtain,OK,"McCurtain County, OK","$2,908,900"
2005,40091,McIntosh,OK,"McIntosh County, OK","$790,000"
2006,40093,Major,OK,"Major County, OK","$2,026,600"
2007,40095,Marshall,OK,"Marshall County, OK","$623,100"
2008,40097,Mayes,OK,"Mayes County, OK","$15,127,000"
2009,40099,Murray,OK,"Murray County, OK","$382,800"
2010,40101,Muskogee,OK,"Muskogee County, OK","$27,584,900"
2011,40103,Noble,OK,"Noble County, OK","$655,000"
2012,40105,Nowata,OK,"Nowata County, OK","$807,100"
2013,40107,Okfuskee,OK,"Okfuskee County, OK","$43,000"
2014,40109,Oklahoma,OK,"Oklahoma County, OK","$201,410,300"
2015,40111,Okmulgee,OK,"Okmulgee County, OK","$10,998,900"
2016,40113,Osage,OK,"Osage County, OK","$7,674,600"
2017,40115,Ottawa,OK,"Ottawa County, OK","$78,361,600"
2018,40117,Pawnee,OK,"Pawnee County, OK","$163,700"
2019,40119,Payne,OK,"Payne County, OK","$9,152,500"
2020,40121,Pittsburg,OK,"Pittsburg County, OK","$3,391,300"
2021,40123,Pontotoc,OK,"Pontotoc County, OK","$2,175,600"
2022,40125,Pottawatomie,OK,"Pottawatomie County, OK","$11,821,000"
2023,40127,Pushmataha,OK,"Pushmataha County, OK","$50,000"
2024,40131,Rogers,OK,"Rogers County, OK","$34,700,000"
2025,40133,Seminole,OK,"Seminole County, OK","$4,955,700"
2026,40135,Sequoyah,OK,"Sequoyah County, OK","$4,158,600"
2027,40137,Stephens,OK,"Stephens County, OK","$7,378,000"
2028,40141,Tillman,OK,"Tillman County, OK","$711,000"
2029,40143,Tulsa,OK,"Tulsa County, OK","$316,206,000"
2030,40145,Wagoner,OK,"Wagoner County, OK","$35,881,600"
2031,40147,Washington,OK,"Washington County, OK","$30,151,800"
2032,40149,Washita,OK,"Washita County, OK","$533,000"
2033,40151,Woods,OK,"Woods County, OK","$454,300"
2034,40153,Woodward,OK,"Woodward County, OK","$3,448,700"
2035,41001,Baker,OR,"Baker County, OR","$832,800"
2036,41003,Benton,OR,"Benton County, OR","$12,714,100"
2037,41005,Clackamas,OR,"Clackamas County, OR","$133,054,900"
2038,41007,Clatsop,OR,"Clatsop County, OR","$31,506,400"
2039,41009,Columbia,OR,"Columbia County, OR","$71,974,100"
2040,41011,Coos,OR,"Coos County, OR","$20,801,500"
2041,41013,Crook,OR,"Crook County, OR","$5,543,300"
2042,41015,Curry,OR,"Curry County, OR","$14,462,300"
2043,41017,Deschutes,OR,"Deschutes County, OR","$4,845,500"
2044,41019,Douglas,OR,"Douglas County, OR","$18,498,900"
2045,41021,Gilliam,OR,"Gilliam County, OR","$6,500"
2046,41023,Grant,OR,"Grant County, OR","$850,600"
2047,41025,Harney,OR,"Harney County, OR","$1,635,200"
2048,41027,Hood River,OR,"Hood River County, OR","$600,100"
2049,41029,Jackson,OR,"Jackson County, OR","$38,528,100"
2050,41031,Jefferson,OR,"Jefferson County, OR","$144,400"
2051,41033,Josephine,OR,"Josephine County, OR","$11,012,200"
2052,41035,Klamath,OR,"Klamath County, OR","$1,001,300"
2053,41037,Lake,OR,"Lake County, OR","$1,602,000"
2054,41039,Lane,OR,"Lane County, OR","$56,844,400"
2055,41041,Lincoln,OR,"Lincoln County, OR","$70,650,300"
2056,41043,Linn,OR,"Linn County, OR","$16,191,800"
2057,41045,Malheur,OR,"Malheur County, OR","$3,187,800"
2058,41047,Marion,OR,"Marion County, OR","$73,071,300"
2059,41049,Morrow,OR,"Morrow County, OR","$511,000"
2060,41051,Multnomah,OR,"Multnomah County, OR","$65,836,100"
2061,41053,Polk,OR,"Polk County, OR","$13,523,000"
2062,41055,Sherman,OR,"Sherman County, OR","$185,000"
2063,41057,Tillamook,OR,"Tillamook County, OR","$128,621,300"
2064,41059,Umatilla,OR,"Umatilla County, OR","$17,141,900"
2065,41061,Union,OR,"Union County, OR","$3,527,500"
2066,41063,Wallowa,OR,"Wallowa County, OR","$1,498,100"
2067,41065,Wasco,OR,"Wasco County, OR","$1,561,200"
2068,41067,Washington,OR,"Washington County, OR","$62,147,300"
2069,41069,Wheeler,OR,"Wheeler County, OR","$184,000"
2070,41071,Yamhill,OR,"Yamhill County, OR","$16,133,700"
2071,42001,Adams,PA,"Adams County, PA","$46,474,200"
2072,42003,Allegheny,PA,"Allegheny County, PA","$541,167,500"
2073,42005,Armstrong,PA,"Armstrong County, PA","$33,562,500"
2074,42007,Beaver,PA,"Beaver County, PA","$90,363,800"
2075,42009,Bedford,PA,"Bedford County, PA","$46,847,500"
2076,42011,Berks,PA,"Berks County, PA","$156,740,900"
2077,42013,Blair,PA,"Blair County, PA","$74,227,000"
2078,42015,Bradford,PA,"Bradford County, PA","$86,945,400"
2079,42017,Bucks,PA,"Bucks County, PA","$1,146,034,900"
2080,42019,Butler,PA,"Butler County, PA","$75,549,400"
2081,42021,Cambria,PA,"Cambria County, PA","$42,534,900"
2082,42023,Cameron,PA,"Cameron County, PA","$4,264,100"
2083,42025,Carbon,PA,"Carbon County, PA","$8,429,500"
2084,42027,Centre,PA,"Centre County, PA","$25,283,200"
2085,42029,Chester,PA,"Chester County, PA","$320,194,200"
2086,42031,Clarion,PA,"Clarion County, PA","$14,209,800"
2087,42033,Clearfield,PA,"Clearfield County, PA","$34,523,300"
2088,42035,Clinton,PA,"Clinton County, PA","$48,990,700"
2089,42037,Columbia,PA,"Columbia County, PA","$214,064,900"
2090,42039,Crawford,PA,"Crawford County, PA","$21,352,700"
2091,42041,Cumberland,PA,"Cumberland County, PA","$136,114,700"
2092,42043,Dauphin,PA,"Dauphin County, PA","$642,348,600"
2093,42045,Delaware,PA,"Delaware County, PA","$520,097,400"
2094,42047,Elk,PA,"Elk County, PA","$27,110,800"
2095,42049,Erie,PA,"Erie County, PA","$59,324,300"
2096,42051,Fayette,PA,"Fayette County, PA","$54,906,800"
2097,42053,Forest,PA,"Forest County, PA","$985,600"
2098,42055,Franklin,PA,"Franklin County, PA","$17,091,100"
2099,42057,Fulton,PA,"Fulton County, PA","$1,079,200"
2100,42059,Greene,PA,"Greene County, PA","$15,226,900"
2101,42061,Huntingdon,PA,"Huntingdon County, PA","$40,746,800"
2102,42063,Indiana,PA,"Indiana County, PA","$25,736,000"
2103,42065,Jefferson,PA,"Jefferson County, PA","$35,862,900"
2104,42067,Juniata,PA,"Juniata County, PA","$7,298,100"
2105,42069,Lackawanna,PA,"Lackawanna County, PA","$109,889,900"
2106,42071,Lancaster,PA,"Lancaster County, PA","$214,810,900"
2107,42073,Lawrence,PA,"Lawrence County, PA","$15,969,400"
2108,42075,Lebanon,PA,"Lebanon County, PA","$79,982,500"
2109,42077,Lehigh,PA,"Lehigh County, PA","$116,266,100"
2110,42079,Luzerne,PA,"Luzerne County, PA","$462,575,500"
2111,42081,Lycoming,PA,"Lycoming County, PA","$252,472,800"
2112,42083,McKean,PA,"McKean County, PA","$9,453,300"
2113,42085,Mercer,PA,"Mercer County, PA","$8,440,700"
2114,42087,Mifflin,PA,"Mifflin County, PA","$28,656,100"
2115,42089,Monroe,PA,"Monroe County, PA","$91,260,000"
2116,42091,Montgomery,PA,"Montgomery County, PA","$1,346,905,800"
2117,42093,Montour,PA,"Montour County, PA","$19,687,300"
2118,42095,Northampton,PA,"Northampton County, PA","$250,947,700"
2119,42097,Northumberland,PA,"Northumberland County, PA","$134,805,300"
2120,42099,Perry,PA,"Perry County, PA","$50,469,700"
2121,42101,Philadelphia,PA,"Philadelphia County, PA","$600,064,600"
2122,42103,Pike,PA,"Pike County, PA","$32,635,000"
2123,42105,Potter,PA,"Potter County, PA","$3,618,800"
2124,42107,Schuylkill,PA,"Schuylkill County, PA","$118,593,900"
2125,42109,Snyder,PA,"Snyder County, PA","$58,989,000"
2126,42111,Somerset,PA,"Somerset County, PA","$23,878,700"
2127,42113,Sullivan,PA,"Sullivan County, PA","$10,853,000"
2128,42115,Susquehanna,PA,"Susquehanna County, PA","$61,467,600"
2129,42117,Tioga,PA,"Tioga County, PA","$16,877,500"
2130,42119,Union,PA,"Union County, PA","$70,891,200"
2131,42121,Venango,PA,"Venango County, PA","$32,997,300"
2132,42123,Warren,PA,"Warren County, PA","$8,360,700"
2133,42125,Washington,PA,"Washington County, PA","$112,118,600"
2134,42127,Wayne,PA,"Wayne County, PA","$31,589,300"
2135,42129,Westmoreland,PA,"Westmoreland County, PA","$136,863,300"
2136,42131,Wyoming,PA,"Wyoming County, PA","$99,463,500"
2137,42133,York,PA,"York County, PA","$187,877,200"
2138,44001,Bristol,RI,"Bristol County, RI","$167,189,000"
2139,44003,Kent,RI,"Kent County, RI","$195,212,600"
2140,44005,Newport,RI,"Newport County, RI","$153,304,000"
2141,44007,Providence,RI,"Providence County, RI","$574,333,300"
2142,44009,Washington,RI,"Washington County, RI","$494,522,700"
2143,45001,Abbeville,SC,"Abbeville County, SC","$250,000"
2144,45003,Aiken,SC,"Aiken County, SC","$8,381,300"
2145,45005,Allendale,SC,"Allendale County, SC","$1,536,500"
2146,45007,Anderson,SC,"Anderson County, SC","$9,514,000"
2147,45009,Bamberg,SC,"Bamberg County, SC","$2,444,700"
2148,45011,Barnwell,SC,"Barnwell County, SC","$1,222,000"
2149,45013,Beaufort,SC,"Beaufort County, SC","$1,912,225,000"
2150,45015,Berkeley,SC,"Berkeley County, SC","$164,356,300"
2151,45017,Calhoun,SC,"Calhoun County, SC","$454,500"
2152,45019,Charleston,SC,"Charleston County, SC","$3,545,129,400"
2153,45021,Cherokee,SC,"Cherokee County, SC","$898,000"
2154,45023,Chester,SC,"Chester County, SC","$485,600"
2155,45025,Chesterfield,SC,"Chesterfield County, SC","$1,868,500"
2156,45027,Clarendon,SC,"Clarendon County, SC","$8,749,400"
2157,45029,Colleton,SC,"Colleton County, SC","$163,488,500"
2158,45031,Darlington,SC,"Darlington County, SC","$14,137,000"
2159,45033,Dillon,SC,"Dillon County, SC","$17,935,700"
2160,45035,Dorchester,SC,"Dorchester County, SC","$147,821,100"
2161,45037,Edgefield,SC,"Edgefield County, SC","$2,968,200"
2162,45039,Fairfield,SC,"Fairfield County, SC","$9,945,700"
2163,45041,Florence,SC,"Florence County, SC","$64,218,800"
2164,45043,Georgetown,SC,"Georgetown County, SC","$956,565,400"
2165,45045,Greenville,SC,"Greenville County, SC","$102,639,600"
2166,45047,Greenwood,SC,"Greenwood County, SC","$3,290,300"
2167,45049,Hampton,SC,"Hampton County, SC","$1,650,800"
2168,45051,Horry,SC,"Horry County, SC","$3,780,504,500"
2169,45053,Jasper,SC,"Jasper County, SC","$24,028,600"
2170,45055,Kershaw,SC,"Kershaw County, SC","$18,153,200"
2171,45057,Lancaster,SC,"Lancaster County, SC","$4,793,300"
2172,45059,Laurens,SC,"Laurens County, SC","$2,524,900"
2173,45061,Lee,SC,"Lee County, SC","$2,013,700"
2174,45063,Lexington,SC,"Lexington County, SC","$116,414,100"
2175,45067,Marion,SC,"Marion County, SC","$63,305,100"
2176,45069,Marlboro,SC,"Marlboro County, SC","$1,354,500"
2177,45071,Newberry,SC,"Newberry County, SC","$2,896,600"
2178,45073,Oconee,SC,"Oconee County, SC","$4,239,700"
2179,45075,Orangeburg,SC,"Orangeburg County, SC","$21,120,600"
2180,45077,Pickens,SC,"Pickens County, SC","$8,312,300"
2181,45079,Richland,SC,"Richland County, SC","$283,194,900"
2182,45081,Saluda,SC,"Saluda County, SC","$2,432,200"
2183,45083,Spartanburg,SC,"Spartanburg County, SC","$22,791,600"
2184,45085,Sumter,SC,"Sumter County, SC","$59,176,100"
2185,45087,Union,SC,"Union County, SC","$45,000"
2186,45089,Williamsburg,SC,"Williamsburg County, SC","$19,172,500"
2187,45091,York,SC,"York County, SC","$11,430,100"
2188,46003,Aurora,SD,"Aurora County, SD","$350,000"
2189,46005,Beadle,SD,"Beadle County, SD","$1,420,400"
2190,46007,Bennett,SD,"Bennett County, SD","$188,700"
2191,46009,Bon Homme,SD,"Bon Homme County, SD","$420,000"
2192,46011,Brookings,SD,"Brookings County, SD","$15,006,000"
2193,46013,Brown,SD,"Brown County, SD","$35,154,200"
2194,46015,Brule,SD,"Brule County, SD","$1,175,000"
2195,46019,Butte,SD,"Butte County, SD","$801,200"
2196,46021,Campbell,SD,"Campbell County, SD","$350,000"
2197,46023,Charles Mix,SD,"Charles Mix County, SD","$2,222,300"
2198,46025,Clark,SD,"Clark County, SD","$1,119,000"
2199,46027,Clay,SD,"Clay County, SD","$2,610,900"
2200,46029,Codington,SD,"Codington County, SD","$47,471,200"
2201,46031,Corson,SD,"Corson County, SD","$12,000"
2202,46033,Custer,SD,"Custer County, SD","$4,980,300"
2203,46035,Davison,SD,"Davison County, SD","$3,643,300"
