year,month,propertyState,num_policies_bought,num_policies_term,num_policies_net
2019,3,AZ,1358,1270,88
2019,3,CA,15092,14452,640
2019,3,CO,1181,1205,-24
2019,3,CT,1425,1506,-81
2019,3,DC,106,113,-7
2019,3,DE,1149,1161,-12
2019,3,FL,103053,104657,-1604
2019,3,GA,4822,5064,-242
2019,3,HI,2889,2814,75
2019,3,IA,1093,940,153
2019,3,ID,720,607,113
2019,3,IL,2105,2143,-38
2019,3,IN,1185,1220,-35
2019,3,KS,576,595,-19
2019,3,KY,982,1013,-31
2019,3,LA,31334,31466,-132
2019,3,MA,3125,3207,-82
2019,3,MD,3525,3594,-69
2019,3,ME,445,434,11
2019,3,MI,973,1011,-38
2019,3,MN,1665,1054,611
2019,3,MO,1311,1234,77
2019,3,MP,1,0,1
2019,3,MS,4323,4374,-51
2019,3,MT,556,628,-72
2019,3,NC,8694,8331,363
2019,3,ND,1981,1783,198
2019,3,NE,415,408,7
2019,3,NH,419,429,-10
2019,3,NJ,9251,9529,-278
2019,3,NM,478,500,-22
2019,3,NV,613,629,-16
2019,3,NY,11226,11429,-203
2019,3,OH,1516,1580,-64
2019,3,OK,610,667,-57
2019,3,OR,1323,1348,-25
2019,3,PA,3209,3381,-172
2019,3,PR,297,645,-348
2019,3,RI,536,580,-44
2019,3,SC,12436,12195,241
2019,3,SD,375,276,99
2019,3,TN,2083,1953,130
2019,3,TX,39382,39373,9
2019,3,UT,289,290,-1
2019,3,VA,5882,5983,-101
2019,3,VI,69,121,-52
2019,3,VT,219,231,-12
2019,3,WA,1927,1947,-20
2019,3,WI,870,702,168
2019,3,WV,635,659,-24
2019,3,WY,151,133,18
2019,4,AK,127,137,-10
2019,4,AL,6243,6282,-39
2019,4,AR,686,716,-30
2019,4,AZ,1343,1327,16
2019,4,CA,11124,10644,480
2019,4,CO,1639,1409,230
2019,4,CT,1419,1470,-51
2019,4,DC,105,103,2
2019,4,DE,1277,1259,18
2019,4,FL,119703,121624,-1921
2019,4,GA,4792,4968,-176
2019,4,HI,3596,3353,243
2019,4,IA,1595,882,713
2019,4,ID,681,435,246
2019,4,IL,2229,2074,155
2019,4,IN,1113,1161,-48
2019,4,KS,761,618,143
2019,4,KY,912,976,-64
2019,4,LA,37563,37612,-49
2019,4,MA,2341,2438,-97
2019,4,MD,2937,2953,-16
2019,4,ME,556,496,60
2019,4,MI,935,911,24
2019,4,MN,3661,982,2679
2019,4,MO,1699,1365,334
2019,4,MS,4852,4845,7
2019,4,MT,716,658,58
2019,4,NC,8802,8365,437
2019,4,ND,2313,1181,1132
2019,4,NE,704,445,259
2019,4,NH,328,335,-7
2019,4,NJ,9911,10149,-238
2019,4,NM,472,471,1
2019,4,NV,504,491,13
2019,4,NY,9981,10235,-254
2019,4,OH,1576,1688,-112
2019,4,OK,726,734,-8
2019,4,OR,1479,1511,-32
2019,4,PA,2867,2969,-102
2019,4,PR,188,619,-431
2019,4,RI,523,559,-36
2019,4,SC,12228,11791,437
2019,4,SD,604,254,350
2019,4,TN,1758,1655,103
2019,4,TX,44579,44164,415
2019,4,UT,380,264,116
2019,4,VA,5450,5429,21
2019,4,VI,87,113,-26
2019,4,VT,181,186,-5
2019,4,WA,1613,1668,-55
2019,4,WI,1454,793,661
2019,4,WV,650,680,-30
2019,4,WY,251,193,58
2019,5,AK,137,140,-3
2019,5,AL,4093,4084,9
2019,5,AR,666,679,-13
2019,5,AZ,1412,1414,-2
2019,5,CA,9638,9213,425
2019,5,CO,1833,1741,92
2019,5,CT,1473,1521,-48
2019,5,DC,114,102,12
2019,5,DE,1539,1531,8
2019,5,FL,130230,131736,-1506
2019,5,GA,6002,5921,81
2019,5,HI,4216,4095,121
2019,5,IA,884,733,151
2019,5,ID,713,687,26
2019,5,IL,2222,2133,89
2019,5,IN,977,1028,-51
2019,5,KS,675,581,94
2019,5,KY,990,1031,-41
2019,5,LA,42240,41770,470
2019,5,MA,2659,2604,55
2019,5,MD,2761,2825,-64
2019,5,ME,370,377,-7
2019,5,MI,897,845,52
2019,5,MN,516,519,-3
2019,5,MO,1153,1073,80
2019,5,MS,5677,5656,21
2019,5,MT,410,559,-149
2019,5,NC,10136,9476,660
2019,5,ND,382,396,-14
2019,5,NE,539,422,117
2019,5,NH,325,320,5
2019,5,NJ,10406,10621,-215
2019,5,NM,466,454,12
2019,5,NV,536,537,-1
2019,5,NY,11539,11753,-214
2019,5,OH,1288,1377,-89
2019,5,OK,863,851,12
2019,5,OR,1205,1194,11
2019,5,PA,3034,3170,-136
2019,5,PR,262,673,-411
2019,5,RI,637,666,-29
2019,5,SC,15589,15019,570
2019,5,SD,243,213,30
2019,5,TN,1675,1677,-2
2019,5,TX,65096,64012,1084
2019,5,UT,420,365,55
2019,5,VA,6333,6271,62
2019,5,VI,57,79,-22
2019,5,VT,148,148,0
2019,5,WA,1641,1732,-91
2019,5,WI,701,641,60
2019,5,WV,526,546,-20
2019,5,WY,162,160,2
2019,6,AK,122,131,-9
2019,6,AL,3908,3887,21
2019,6,AR,928,896,32
2019,6,AZ,1406,1461,-55
2019,6,CA,8850,8625,225
2019,6,CO,1783,1662,121
2019,6,CT,1600,1643,-43
2019,6,DC,359,364,-5
2019,6,DE,1582,1567,15
2019,6,FL,147389,148386,-997
2019,6,GA,6815,7127,-312
2019,6,HI,5585,5446,139
2019,6,IA,764,698,66
2019,6,ID,343,340,3
2019,6,IL,2079,1958,121
2019,6,IN,1041,1065,-24
2019,6,KS,1106,632,474
2019,6,KY,940,956,-16
2019,6,LA,51680,50200,1480
2019,6,MA,3086,3170,-84
2019,6,MD,3859,3969,-110
2019,6,ME,326,353,-27
2019,6,MI,1036,855,181
2019,6,MN,431,457,-26
2019,6,MO,1241,1168,73
2019,6,MS,6154,6164,-10
2019,6,MT,388,438,-50
2019,6,NC,12087,11173,914
2019,6,ND,486,527,-41
2019,6,NE,544,455,89
2019,6,NH,363,367,-4
2019,6,NJ,11652,11672,-20
2019,6,NM,453,447,6
2019,6,NV,427,450,-23
2019,6,NY,11592,11688,-96
2019,6,OH,1526,1536,-10
2019,6,OK,1312,914,398
2019,6,OR,1286,1233,53
2019,6,PA,2685,2787,-102
2019,6,PR,311,354,-43
2019,6,RI,677,713,-36
2019,6,SC,17609,17089,520
2019,6,SD,266,272,-6
2019,6,TN,2367,2388,-21
2019,6,TX,98293,88121,10172
2019,6,UT,229,218,11
2019,6,VA,8143,8144,-1
2019,6,VI,142,161,-19
2019,6,VT,148,145,3
2019,6,WA,1517,1460,57
2019,6,WI,605,590,15
2019,6,WV,533,556,-23
2019,6,WY,116,125,-9
2019,7,AK,128,129,-1
2019,7,AL,4124,4122,2
2019,7,AR,794,741,53
2019,7,AZ,1752,1790,-38
2019,7,CA,9285,9230,55
2019,7,CO,1409,1412,-3
2019,7,CT,1937,1995,-58
2019,7,DC,181,249,-68
2019,7,DE,1732,1719,13
2019,7,FL,149333,149855,-522
2019,7,GA,7857,8070,-213
2019,7,HI,3246,2878,368
2019,7,IA,930,938,-8
2019,7,ID,255,249,6
2019,7,IL,2944,2654,290
2019,7,IN,1310,1354,-44
2019,7,KS,685,639,46
2019,7,KY,920,951,-31
2019,7,LA,54597,51966,2631
2019,7,MA,3095,3179,-84
2019,7,MD,4857,4921,-64
2019,7,ME,468,482,-14
2019,7,MI,1059,923,136
2019,7,MN,498,535,-37
2019,7,MO,1164,1093,71
2019,7,MS,5748,5754,-6
2019,7,MT,269,298,-29
2019,7,NC,13159,11824,1335
2019,7,ND,391,426,-35
2019,7,NE,518,501,17
2019,7,NH,400,405,-5
2019,7,NJ,12290,12479,-189
2019,7,NM,564,574,-10
2019,7,NV,452,476,-24
2019,7,NY,11820,12002,-182
2019,7,OH,1726,1736,-10
2019,7,OK,1055,907,148
2019,7,OR,1106,1154,-48
2019,7,PA,2960,3033,-73
2019,7,PR,291,321,-30
2019,7,RI,832,849,-17
2019,7,SC,18031,17403,628
2019,7,SD,186,197,-11
2019,7,TN,1939,1805,134
2019,7,TX,112149,108918,3231
2019,7,UT,211,214,-3
2019,7,VA,9957,9812,145
2019,7,VI,31,41,-10
2019,7,VT,169,169,0
2019,7,WA,1508,1501,7
2019,7,WI,731,699,32
2019,7,WV,593,620,-27
2019,7,WY,105,102,3
2019,8,AK,140,142,-2
2019,8,AL,3574,3543,31
2019,8,AR,795,752,43
2019,8,AZ,2398,1968,430
2019,8,CA,9563,9451,112
2019,8,CO,1438,1616,-178
2019,8,CT,2252,2318,-66
2019,8,DC,247,211,36
2019,8,DE,1824,1805,19
2019,8,FL,129113,127906,1207
2019,8,GA,7887,7919,-32
2019,8,HI,7667,7638,29
2019,8,IA,886,908,-22
2019,8,ID,250,247,3
2019,8,IL,2222,2232,-10
2019,8,IN,1127,1187,-60
2019,8,KS,526,537,-11
2019,8,KY,963,1001,-38
2019,8,LA,47790,43045,4745
2019,8,MA,3797,3891,-94
2019,8,MD,3982,3963,19
2019,8,ME,447,518,-71
2019,8,MI,942,893,49
2019,8,MN,495,497,-2
2019,8,MO,1046,972,74
2019,8,MS,5045,5049,-4
2019,8,MT,207,220,-13
2019,8,NC,13093,12054,1039
2019,8,ND,432,478,-46
2019,8,NE,449,410,39
2019,8,NH,322,343,-21
2019,8,NJ,13408,13297,111
2019,8,NM,701,750,-49
2019,8,NV,565,600,-35
2019,8,NY,12401,12476,-75
2019,8,OH,1740,1727,13
2019,8,OK,871,835,36
2019,8,OR,1285,1307,-22
2019,8,PA,3618,3644,-26
2019,8,PR,214,341,-127
2019,8,RI,1288,1315,-27
2019,8,SC,18359,17619,740
2019,8,SD,228,230,-2
2019,8,TN,1986,1918,68
2019,8,TX,80508,76760,3748
2019,8,UT,233,239,-6
2019,8,VA,9870,9430,440
2019,8,VI,62,59,3
2019,8,VT,167,164,3
2019,8,WA,1567,1571,-4
2019,8,WI,659,656,3
2019,8,WV,637,688,-51
2019,8,WY,101,111,-10
2019,9,AK,153,153,0
2019,9,AL,4226,4357,-131
2019,9,AR,767,789,-22
2019,9,AZ,1953,2027,-74
2019,9,CA,10743,10979,-236
2019,9,CO,1335,1459,-124
2019,9,CT,2213,2270,-57
2019,9,DC,173,181,-8
2019,9,DE,1841,1867,-26
2019,9,FL,123907,123680,227
2019,9,GA,7294,7433,-139
2019,9,GU,1,2,-1
2019,9,HI,7628,6059,1569
2019,9,IA,797,805,-8
2019,9,ID,250,236,14
2019,9,IL,1633,1667,-34
2019,9,IN,1021,1086,-65
2019,9,KS,559,562,-3
2019,9,KY,924,978,-54
2019,9,LA,50185,51543,-1358
2019,9,MA,4093,4207,-114
2019,9,MD,4167,4311,-144
2019,9,ME,477,503,-26
2019,9,MI,931,927,4
2019,9,MN,428,448,-20
2019,9,MO,1019,1029,-10
2019,9,MS,4619,4743,-124
2019,9,MT,213,207,6
2019,9,NC,12278,11488,790
2019,9,ND,672,720,-48
2019,9,NE,380,353,27
2019,9,NH,502,492,10
2019,9,NJ,12781,13177,-396
2019,9,NM,588,619,-31
2019,9,NV,520,541,-21
2019,9,NY,14234,14583,-349
2019,9,OH,1601,1706,-105
2019,9,OK,789,800,-11
2019,9,OR,1430,1465,-35
2019,9,PA,3558,3675,-117
2019,9,PR,241,284,-43
2019,9,RI,1059,1087,-28
2019,9,SC,16933,16441,492
2019,9,SD,194,194,0
2019,9,TN,1760,1822,-62
2019,9,TX,66514,66843,-329
2019,9,UT,229,253,-24
2019,9,VA,9367,9445,-78
2019,9,VI,52,58,-6
2019,9,VT,182,190,-8
2019,9,WA,1749,1804,-55
2019,9,WI,774,782,-8
2019,9,WV,620,666,-46
2019,9,WY,75,82,-7
2019,10,AK,141,152,-11
2019,10,AL,3764,3985,-221
2019,10,AR,710,769,-59
2019,10,AZ,1959,2156,-197
2019,10,CA,15597,16207,-610
2019,10,CO,1427,1465,-38
2019,10,CT,2356,2377,-21
2019,10,DC,217,254,-37
2019,10,DE,2344,2427,-83
2019,10,FL,130337,133480,-3143
2019,10,GA,8166,8858,-692
2019,10,HI,6196,5960,236
2019,10,IA,665,675,-10
2019,10,ID,309,303,6
2019,10,IL,1893,1845,48
2019,10,IN,1128,1216,-88
2019,10,KS,531,586,-55
2019,10,KY,852,916,-64
2019,10,LA,38715,39660,-945
2019,10,MA,5120,5321,-201
2019,10,MD,5127,5472,-345
2019,10,ME,743,761,-18
2019,10,MI,954,953,1
2019,10,MN,527,558,-31
2019,10,MO,1005,1018,-13
2019,10,MS,4012,4218,-206
2019,10,MT,198,208,-10
2019,10,NC,13323,14406,-1083
2019,10,ND,552,587,-35
2019,10,NE,386,337,49
2019,10,NH,411,423,-12
2019,10,NJ,12705,13132,-427
2019,10,NM,550,585,-35
2019,10,NV,555,600,-45
2019,10,NY,14488,15070,-582
2019,10,OH,1661,1792,-131
2019,10,OK,872,883,-11
2019,10,OR,1697,1750,-53
2019,10,PA,4212,4499,-287
2019,10,PR,192,182,10
2019,10,RI,909,948,-39
2019,10,SC,17948,18898,-950
2019,10,SD,164,158,6
2019,10,TN,1887,2006,-119
2019,10,TX,81458,81318,140
2019,10,UT,381,477,-96
2019,10,VA,12199,13377,-1178
2019,10,VI,43,45,-2
2019,10,VT,216,220,-4
2019,10,WA,2265,2278,-13
2019,10,WI,723,767,-44
2019,10,WV,610,657,-47
2019,10,WY,84,85,-1
2019,11,AK,176,176,0
2019,11,AL,3118,3125,-7
2019,11,AR,559,598,-39
2019,11,AZ,1424,1507,-83
2019,11,CA,18973,20040,-1067
2019,11,CO,1104,1128,-24
2019,11,CT,1819,2112,-293
2019,11,DC,153,162,-9
2019,11,DE,1408,1437,-29
2019,11,FL,93398,95995,-2597
2019,11,GA,5066,5428,-362
2019,11,GU,1,0,1
2019,11,HI,3606,3631,-25
2019,11,IA,555,527,28
2019,11,ID,292,266,26
2019,11,IL,1446,1433,13
2019,11,IN,956,996,-40
2019,11,KS,442,478,-36
2019,11,KY,820,849,-29
2019,11,LA,27009,27207,-198
2019,11,MA,3548,3630,-82
2019,11,MD,3637,3751,-114
2019,11,ME,513,516,-3
2019,11,MI,844,735,109
2019,11,MN,541,500,41
2019,11,MO,918,930,-12
2019,11,MS,3616,3712,-96
2019,11,MT,173,177,-4
2019,11,NC,9850,10305,-455
2019,11,ND,466,380,86
2019,11,NE,321,273,48
2019,11,NH,462,467,-5
2019,11,NJ,12165,12322,-157
2019,11,NM,445,460,-15
2019,11,NV,503,544,-41
2019,11,NY,10425,10705,-280
2019,11,OH,1322,1364,-42
2019,11,OK,734,697,37
2019,11,OR,1915,1923,-8
2019,11,PA,2890,3032,-142
2019,11,PR,130,179,-49
2019,11,RI,638,688,-50
2019,11,SC,12676,13149,-473
2019,11,SD,154,137,17
2019,11,TN,1626,1632,-6
2019,11,TX,46783,45943,840
2019,11,UT,282,367,-85
2019,11,VA,6581,7231,-650
2019,11,VI,31,27,4
2019,11,VT,214,219,-5
2019,11,WA,2608,2664,-56
2019,11,WI,563,518,45
2019,11,WV,524,562,-38
2019,11,WY,93,96,-3
2019,12,AK,98,103,-5
2019,12,AL,2670,2742,-72
2019,12,AR,526,551,-25
2019,12,AZ,1350,1385,-35
2019,12,CA,19828,21088,-1260
2019,12,CO,937,1021,-84
2019,12,CT,1898,1890,8
2019,12,DC,111,157,-46
2019,12,DE,1277,1280,-3
2019,12,FL,92165,93828,-1663
2019,12,GA,4066,4300,-234
2019,12,GU,3,4,-1
2019,12,HI,3518,3561,-43
2019,12,IA,450,466,-16
2019,12,ID,280,250,30
2019,12,IL,1274,1299,-25
2019,12,IN,722,779,-57
2019,12,KS,371,395,-24
2019,12,KY,692,730,-38
2019,12,LA,24046,24156,-110
2019,12,MA,3143,3523,-380
2019,12,MD,3497,3537,-40
2019,12,ME,464,490,-26
2019,12,MI,804,717,87
2019,12,MN,478,353,125
2019,12,MO,780,821,-41
2019,12,MS,3178,3276,-98
2019,12,MT,137,149,-12
2019,12,NC,7587,7783,-196
2019,12,ND,428,380,48
2019,12,NE,270,251,19
2019,12,NH,371,391,-20
2019,12,NJ,9610,9894,-284
2019,12,NM,401,421,-20
2019,12,NV,457,479,-22
2019,12,NY,11152,11468,-316
2019,12,OH,1308,1353,-45
2019,12,OK,585,565,20
2019,12,OR,1599,1656,-57
2019,12,PA,2666,2773,-107
2019,12,PR,132,176,-44
2019,12,RI,621,663,-42
2019,12,SC,11194,11356,-162
2019,12,SD,126,129,-3
2019,12,TN,1375,1381,-6
2019,12,TX,37172,36279,893
2019,12,UT,233,217,16
2019,12,VA,5129,5196,-67
2019,12,VI,59,63,-4
2019,12,VT,141,139,2
2019,12,WA,2233,2317,-84
2019,12,WI,629,609,20
2019,12,WV,460,473,-13
2019,12,WY,84,80,4
2020,1,AK,110,113,-3
2020,1,AL,1992,2066,-74
2020,1,AR,483,490,-7
2020,1,AZ,1239,1232,7
2020,1,CA,15715,16557,-842
2020,1,CO,836,888,-52
2020,1,CT,1567,1627,-60
2020,1,DC,118,116,2
2020,1,DE,1389,1395,-6
2020,1,FL,93954,95437,-1483
2020,1,GA,5488,5590,-102
2020,1,HI,2342,2344,-2
2020,1,IA,425,404,21
2020,1,ID,222,211,11
2020,1,IL,1262,1211,51
2020,1,IN,746,788,-42
2020,1,KS,409,423,-14
2020,1,KY,622,634,-12
2020,1,LA,21212,21420,-208
2020,1,MA,2334,2412,-78
2020,1,MD,3037,3091,-54
2020,1,ME,387,406,-19
2020,1,MI,784,648,136
2020,1,MN,324,305,19
2020,1,MO,681,694,-13
2020,1,MS,2935,2988,-53
2020,1,MT,145,143,2
2020,1,NC,7116,7221,-105
2020,1,ND,635,610,25
2020,1,NE,293,272,21
2020,1,NH,275,282,-7
2020,1,NJ,8496,8760,-264
2020,1,NM,377,391,-14
2020,1,NV,458,506,-48
2020,1,NY,9731,9722,9
2020,1,OH,1060,1100,-40
2020,1,OK,464,493,-29
2020,1,OR,1690,1542,148
2020,1,PA,2356,2460,-104
2020,1,PR,95,109,-14
2020,1,RI,624,642,-18
2020,1,SC,9604,9734,-130
2020,1,SD,125,94,31
2020,1,TN,1117,1116,1
2020,1,TX,30274,29635,639
2020,1,UT,163,167,-4
2020,1,VA,4374,4425,-51
2020,1,VI,21,24,-3
2020,1,VT,138,133,5
2020,1,WA,1992,1970,22
2020,1,WI,628,622,6
2020,1,WV,405,440,-35
2020,1,WY,49,53,-4
2020,2,AK,91,97,-6
2020,2,AL,2972,3010,-38
2020,2,AR,579,589,-10
2020,2,AZ,1208,1275,-67
2020,2,CA,14480,15316,-836
2020,2,CO,1045,1057,-12
2020,2,CT,1088,1130,-42
2020,2,DC,161,114,47
2020,2,DE,932,937,-5
2020,2,FL,87639,88574,-935
2020,2,GA,3759,3866,-107
2020,2,HI,4893,4879,14
2020,2,IA,563,551,12
2020,2,ID,379,394,-15
2020,2,IL,1675,1679,-4
2020,2,IN,852,894,-42
2020,2,KS,392,426,-34
2020,2,KY,678,703,-25
2020,2,LA,24839,24812,27
2020,2,MA,2742,2800,-58
2020,2,MD,2387,2419,-32
2020,2,ME,370,391,-21
2020,2,MI,883,744,139
2020,2,MN,723,532,191
2020,2,MO,758,768,-10
2020,2,MS,3634,3564,70
2020,2,MT,233,260,-27
2020,2,NC,7233,7183,50
2020,2,ND,1650,779,871
2020,2,NE,407,341,66
2020,2,NH,270,273,-3
2020,2,NJ,8415,8627,-212
2020,2,NM,401,385,16
2020,2,NV,512,581,-69
2020,2,NY,9743,9831,-88
2020,2,OH,1297,1361,-64
2020,2,OK,523,539,-16
2020,2,OR,1610,1651,-41
2020,2,PA,2765,2881,-116
2020,2,PR,136,139,-3
2020,2,RI,649,671,-22
2020,2,SC,9232,9217,15
2020,2,SD,185,119,66
2020,2,TN,1278,1262,16
2020,2,TX,33075,31415,1660
2020,2,UT,299,299,0
2020,2,VA,4399,4499,-100
2020,2,VI,20,22,-2
2020,2,VT,166,170,-4
2020,2,WA,1825,1792,33
2020,2,WI,528,469,59
2020,2,WV,524,552,-28
2020,2,WY,82,86,-4
2020,3,AK,108,112,-4
2020,3,AL,2620,2653,-33
2020,3,AR,727,745,-18
2020,3,AZ,1322,1368,-46
2020,3,CA,13860,15248,-1388
2020,3,CO,1238,1287,-49
2020,3,CT,1461,1524,-63
2020,3,DC,105,107,-2
2020,3,DE,1202,1157,45
2020,3,FL,107472,107946,-474
2020,3,GA,4843,4914,-71
2020,3,HI,2673,2671,2
2020,3,IA,1013,1069,-56
2020,3,ID,558,700,-142
2020,3,IL,2047,2110,-63
2020,3,IN,1146,1199,-53
2020,3,KS,564,587,-23
2020,3,KY,943,974,-31
2020,3,LA,31691,31963,-272
2020,3,MA,3092,3169,-77
2020,3,MD,3489,3508,-19
2020,3,ME,405,439,-34
2020,3,MI,1089,965,124
2020,3,MN,1964,1632,332
2020,3,MO,1318,1316,2
2020,3,MP,1,1,0
2020,3,MS,4517,4450,67
2020,3,MT,467,559,-92
2020,3,NC,8910,8827,83
2020,3,ND,4690,2000,2690
2020,3,NE,505,415,90
2020,3,NH,368,383,-15
2020,3,NJ,9080,9310,-230
2020,3,NM,471,494,-23
2020,3,NV,573,609,-36
2020,3,NY,10743,10860,-117
2020,3,OH,1444,1512,-68
2020,3,OK,621,614,7
2020,3,OR,1306,1305,1
2020,3,PA,3099,3255,-156
2020,3,PR,170,298,-128
2020,3,RI,523,537,-14
2020,3,SC,13347,12665,682
2020,3,SD,442,370,72
2020,3,TN,2117,2125,-8
2020,3,TX,41939,40057,1882
2020,3,UT,281,288,-7
2020,3,VA,6004,6081,-77
2020,3,VI,64,64,0
2020,3,VT,205,214,-9
2020,3,WA,2011,1979,32
2020,3,WI,1108,858,250
2020,3,WV,606,621,-15
2020,3,WY,131,144,-13
2020,4,AK,128,135,-7
2020,4,AL,4260,4337,-77
2020,4,AR,673,714,-41
2020,4,AZ,1282,1315,-33
2020,4,CA,10833,11227,-394
2020,4,CO,1515,1711,-196
2020,4,CT,1452,1484,-32
2020,4,DC,105,109,-4
2020,4,DE,1300,1299,1
2020,4,FL,121303,122114,-811
2020,4,GA,4860,4888,-28
2020,4,HI,3898,3730,168
2020,4,IA,1255,1539,-284
2020,4,ID,459,672,-213
2020,4,IL,2218,2206,12
2020,4,IN,1052,1114,-62
2020,4,KS,674,759,-85
2020,4,KY,854,883,-29
2020,4,LA,37532,37886,-354
2020,4,MA,2272,2328,-56
2020,4,MD,2930,2978,-48
2020,4,ME,499,545,-46
2020,4,MI,998,923,75
2020,4,MN,1957,3581,-1624
2020,4,MO,1538,1677,-139
2020,4,MS,4748,4783,-35
2020,4,MT,479,698,-219
2020,4,NC,9022,8881,141
2020,4,ND,1776,2291,-515
2020,4,NE,582,696,-114
2020,4,NH,316,327,-11
2020,4,NJ,9640,9905,-265
2020,4,NM,448,476,-28
2020,4,NV,482,511,-29
2020,4,NY,10094,10026,68
2020,4,OH,1572,1532,40
2020,4,OK,728,725,3
2020,4,OR,1438,1488,-50
2020,4,PA,2738,2865,-127
2020,4,PR,155,178,-23
2020,4,RI,670,688,-18
2020,4,SC,12566,12380,186
2020,4,SD,508,605,-97
2020,4,TN,1856,1889,-33
2020,4,TX,46697,45029,1668
2020,4,UT,301,376,-75
2020,4,VA,5494,5605,-111
2020,4,VI,81,84,-3
2020,4,VT,184,179,5
2020,4,WA,1584,1627,-43
2020,4,WI,1090,1402,-312
2020,4,WV,625,637,-12
2020,4,WY,197,250,-53
2020,5,AK,156,142,14
2020,5,AL,3950,3882,68
2020,5,AR,621,660,-39
2020,5,AZ,1378,1434,-56
2020,5,CA,9570,9860,-290
2020,5,CO,1672,1794,-122
2020,5,CT,1466,1499,-33
2020,5,DC,356,357,-1
2020,5,DE,1548,1551,-3
2020,5,FL,131862,131882,-20
2020,5,GA,6158,6158,0
2020,5,HI,3898,3916,-18
2020,5,IA,828,863,-35
2020,5,ID,674,706,-32
2020,5,IL,1969,2093,-124
2020,5,IN,928,991,-63
2020,5,KS,613,679,-66
2020,5,KY,881,907,-26
2020,5,LA,43036,42607,429
2020,5,MA,2711,2759,-48
2020,5,MD,2773,2818,-45
2020,5,ME,358,373,-15
2020,5,MI,983,946,37
2020,5,MN,496,511,-15
2020,5,MO,1090,1143,-53
2020,5,MS,5537,5548,-11
2020,5,MT,389,431,-42
2020,5,NC,10689,10403,286
2020,5,ND,405,425,-20
2020,5,NE,487,506,-19
2020,5,NH,329,326,3
2020,5,NJ,10479,10547,-68
2020,5,NM,451,479,-28
2020,5,NV,526,534,-8
2020,5,NY,12020,12271,-251
2020,5,OH,1286,1297,-11
2020,5,OK,815,858,-43
2020,5,OR,1186,1302,-116
2020,5,PA,2933,3044,-111
2020,5,PR,197,256,-59
2020,5,RI,574,586,-12
2020,5,SC,15297,14767,530
2020,5,SD,235,260,-25
2020,5,TN,1635,1677,-42
2020,5,TX,71378,65911,5467
2020,5,UT,272,405,-133
2020,5,VA,6425,6498,-73
2020,5,VI,51,56,-5
2020,5,VT,138,145,-7
2020,5,WA,1552,1587,-35
2020,5,WI,700,698,2
2020,5,WV,520,531,-11
2020,5,WY,143,155,-12
2020,6,AK,114,118,-4
2020,6,AL,4296,4372,-76
2020,6,AR,817,923,-106
2020,6,AZ,1392,1466,-74
2020,6,CA,9292,9577,-285
2020,6,CO,1558,1752,-194
2020,6,CT,1574,1643,-69
2020,6,DC,360,363,-3
2020,6,DE,1638,1633,5
2020,6,FL,153746,153861,-115
2020,6,GA,6869,6831,38
2020,6,HI,4177,4064,113
2020,6,IA,691,768,-77
2020,6,ID,433,431,2
2020,6,IL,2131,2108,23
2020,6,IN,984,1041,-57
2020,6,KS,769,1081,-312
2020,6,KY,903,941,-38
2020,6,LA,53075,51807,1268
2020,6,MA,3001,3112,-111
2020,6,MD,4001,3793,208
2020,6,ME,358,360,-2
2020,6,MI,1287,1139,148
2020,6,MN,412,457,-45
2020,6,MO,1058,1175,-117
2020,6,MS,6236,6197,39
2020,6,MT,416,416,0
2020,6,NC,17819,17068,751
2020,6,ND,491,522,-31
2020,6,NE,463,502,-39
2020,6,NH,336,327,9
2020,6,NJ,11699,11886,-187
2020,6,NM,413,451,-38
2020,6,NV,414,442,-28
2020,6,NY,11219,11596,-377
2020,6,OH,1523,1537,-14
2020,6,OK,1051,1291,-240
2020,6,OR,1255,1333,-78
2020,6,PA,2590,2682,-92
2020,6,PR,189,311,-122
2020,6,RI,676,686,-10
2020,6,SC,17661,17299,362
2020,6,SD,257,270,-13
2020,6,TN,2253,2395,-142
2020,6,TX,106306,98806,7500
2020,6,UT,256,234,22
2020,6,VA,8299,8386,-87
2020,6,VI,124,138,-14
2020,6,VT,145,152,-7
2020,6,WA,1675,1716,-41
2020,6,WI,621,621,0
2020,6,WV,517,540,-23
2020,6,WY,114,114,0
2020,7,AK,121,123,-2
2020,7,AL,4167,4179,-12
2020,7,AR,780,818,-38
2020,7,AZ,1923,1749,174
2020,7,CA,9561,9905,-344
2020,7,CO,1301,1464,-163
2020,7,CT,2003,2043,-40
2020,7,DC,161,164,-3
2020,7,DE,1809,1811,-2
2020,7,FL,155980,153331,2649
2020,7,GA,7872,7937,-65
2020,7,HI,3629,3497,132
2020,7,IA,909,958,-49
2020,7,ID,332,276,56
2020,7,IL,2251,2948,-697
2020,7,IN,1186,1298,-112
2020,7,KS,675,702,-27
2020,7,KY,877,938,-61
2020,7,LA,58149,56420,1729
2020,7,MA,3292,3205,87
2020,7,MD,4895,5001,-106
2020,7,ME,501,493,8
2020,7,MI,1318,1172,146
2020,7,MN,493,529,-36
2020,7,MO,1105,1197,-92
2020,7,MS,6132,5998,134
2020,7,MT,266,280,-14
2020,7,NC,14193,13791,402
2020,7,ND,372,440,-68
2020,7,NE,494,506,-12
2020,7,NH,365,406,-41
2020,7,NJ,12444,12817,-373
2020,7,NM,550,582,-32
2020,7,NV,405,425,-20
